year,month,capacity_hm3,reservoir
2003,septiembre,16.764,RioLozoya_ElVillar
2003,octubre,13.586,RioLozoya_ElVillar
2003,noviembre,21.724,RioLozoya_ElVillar
2003,diciembre,20.357,RioLozoya_ElVillar
2004,enero,21.457,RioLozoya_ElVillar
2004,febrero,21.338,RioLozoya_ElVillar
2004,marzo,21.311,RioLozoya_ElVillar
2004,abril,18.547,RioLozoya_ElVillar
2004,mayo,18.928,RioLozoya_ElVillar
2004,junio,14.16,RioLozoya_ElVillar
2004,julio,13.556,RioLozoya_ElVillar
2004,agosto,12.875,RioLozoya_ElVillar
2004,septiembre,12.636,RioLozoya_ElVillar
2004,octubre,13.026,RioLozoya_ElVillar
2004,noviembre,17.977,RioLozoya_ElVillar
2004,diciembre,19.065,RioLozoya_ElVillar
2005,enero,18.303,RioLozoya_ElVillar
2005,febrero,16.511,RioLozoya_ElVillar
2005,marzo,13.535,RioLozoya_ElVillar
2005,abril,1.964,RioLozoya_ElVillar
2005,mayo,0.0,RioLozoya_ElVillar
2005,junio,5.676,RioLozoya_ElVillar
2005,julio,12.685,RioLozoya_ElVillar
2005,agosto,9.554,RioLozoya_ElVillar
2005,septiembre,12.865,RioLozoya_ElVillar
2005,octubre,13.127,RioLozoya_ElVillar
2005,noviembre,13.835,RioLozoya_ElVillar
2005,diciembre,12.242,RioLozoya_ElVillar
2006,enero,10.205,RioLozoya_ElVillar
2006,febrero,9.665,RioLozoya_ElVillar
2006,marzo,1.258,RioLozoya_ElVillar
2006,abril,1.345,RioLozoya_ElVillar
2006,mayo,0.203,RioLozoya_ElVillar
2006,junio,0.203,RioLozoya_ElVillar
2006,julio,0.203,RioLozoya_ElVillar
2006,agosto,10.17,RioLozoya_ElVillar
2006,septiembre,13.908,RioLozoya_ElVillar
2006,octubre,14.033,RioLozoya_ElVillar
2006,noviembre,16.915,RioLozoya_ElVillar
2006,diciembre,16.249,RioLozoya_ElVillar
2007,enero,13.484,RioLozoya_ElVillar
2007,febrero,12.164,RioLozoya_ElVillar
2007,marzo,9.596,RioLozoya_ElVillar
2007,abril,9.283,RioLozoya_ElVillar
2007,mayo,17.655,RioLozoya_ElVillar
2007,junio,0.912,RioLozoya_ElVillar
2007,julio,4.559,RioLozoya_ElVillar
2007,agosto,16.534,RioLozoya_ElVillar
2007,septiembre,15.245,RioLozoya_ElVillar
2007,octubre,14.681,RioLozoya_ElVillar
2007,noviembre,12.915,RioLozoya_ElVillar
2007,diciembre,13.402,RioLozoya_ElVillar
2008,enero,13.208,RioLozoya_ElVillar
2008,febrero,13.107,RioLozoya_ElVillar
2008,marzo,12.915,RioLozoya_ElVillar
2008,abril,13.188,RioLozoya_ElVillar
2008,mayo,16.973,RioLozoya_ElVillar
2008,junio,16.124,RioLozoya_ElVillar
2008,julio,15.877,RioLozoya_ElVillar
2008,agosto,16.615,RioLozoya_ElVillar
2008,septiembre,17.595,RioLozoya_ElVillar
2008,octubre,20.746,RioLozoya_ElVillar
2008,noviembre,20.512,RioLozoya_ElVillar
2008,diciembre,18.978,RioLozoya_ElVillar
2009,enero,17.171,RioLozoya_ElVillar
2009,febrero,21.684,RioLozoya_ElVillar
2009,marzo,20.863,RioLozoya_ElVillar
2009,abril,21.617,RioLozoya_ElVillar
2009,mayo,21.63,RioLozoya_ElVillar
2009,junio,20.163,RioLozoya_ElVillar
2009,julio,19.946,RioLozoya_ElVillar
2009,agosto,19.946,RioLozoya_ElVillar
2009,septiembre,19.477,RioLozoya_ElVillar
2009,octubre,17.183,RioLozoya_ElVillar
2009,noviembre,12.885,RioLozoya_ElVillar
2009,diciembre,13.036,RioLozoya_ElVillar
2010,enero,18.596,RioLozoya_ElVillar
2010,febrero,21.524,RioLozoya_ElVillar
2010,marzo,20.995,RioLozoya_ElVillar
2010,abril,20.759,RioLozoya_ElVillar
2010,mayo,20.707,RioLozoya_ElVillar
2010,junio,20.421,RioLozoya_ElVillar
2010,julio,21.484,RioLozoya_ElVillar
2010,agosto,21.126,RioLozoya_ElVillar
2010,septiembre,19.314,RioLozoya_ElVillar
2010,octubre,15.366,RioLozoya_ElVillar
2010,noviembre,17.477,RioLozoya_ElVillar
2010,diciembre,21.524,RioLozoya_ElVillar
2011,enero,21.152,RioLozoya_ElVillar
2011,febrero,21.966,RioLozoya_ElVillar
2011,marzo,22.727,RioLozoya_ElVillar
2011,abril,22.768,RioLozoya_ElVillar
2011,mayo,21.858,RioLozoya_ElVillar
2011,junio,21.818,RioLozoya_ElVillar
2011,julio,21.232,RioLozoya_ElVillar
2011,agosto,20.837,RioLozoya_ElVillar
2011,septiembre,20.785,RioLozoya_ElVillar
2011,octubre,21.034,RioLozoya_ElVillar
2011,noviembre,21.021,RioLozoya_ElVillar
2011,diciembre,21.218,RioLozoya_ElVillar
2012,enero,17.893,RioLozoya_ElVillar
2012,febrero,18.596,RioLozoya_ElVillar
2012,marzo,19.364,RioLozoya_ElVillar
2012,abril,18.805,RioLozoya_ElVillar
2012,mayo,21.311,RioLozoya_ElVillar
2012,junio,17.679,RioLozoya_ElVillar
2012,julio,17.3,RioLozoya_ElVillar
2012,agosto,16.672,RioLozoya_ElVillar
2012,septiembre,18.486,RioLozoya_ElVillar
2012,octubre,19.87,RioLozoya_ElVillar
2012,noviembre,19.377,RioLozoya_ElVillar
2012,diciembre,19.177,RioLozoya_ElVillar
2013,enero,19.831,RioLozoya_ElVillar
2013,febrero,20.551,RioLozoya_ElVillar
2013,marzo,23.992,RioLozoya_ElVillar
2013,abril,21.979,RioLozoya_ElVillar
2013,mayo,21.604,RioLozoya_ElVillar
2013,junio,20.916,RioLozoya_ElVillar
2013,julio,20.707,RioLozoya_ElVillar
2013,agosto,18.756,RioLozoya_ElVillar
2013,septiembre,15.598,RioLozoya_ElVillar
2013,octubre,19.831,RioLozoya_ElVillar
2013,noviembre,21.55,RioLozoya_ElVillar
2013,diciembre,21.205,RioLozoya_ElVillar
2014,enero,21.271,RioLozoya_ElVillar
2014,febrero,22.44,RioLozoya_ElVillar
2014,marzo,22.358,RioLozoya_ElVillar
2014,abril,22.209,RioLozoya_ElVillar
2014,mayo,22.128,RioLozoya_ElVillar
2014,junio,21.764,RioLozoya_ElVillar
2014,julio,21.431,RioLozoya_ElVillar
2014,agosto,20.305,RioLozoya_ElVillar
2014,septiembre,21.218,RioLozoya_ElVillar
2014,octubre,21.166,RioLozoya_ElVillar
2014,noviembre,21.885,RioLozoya_ElVillar
2014,diciembre,20.772,RioLozoya_ElVillar
2015,enero,22.59,RioLozoya_ElVillar
2015,febrero,22.29,RioLozoya_ElVillar
2015,marzo,22.358,RioLozoya_ElVillar
2015,abril,20.447,RioLozoya_ElVillar
2015,mayo,21.484,RioLozoya_ElVillar
2015,junio,21.034,RioLozoya_ElVillar
2015,julio,19.127,RioLozoya_ElVillar
2015,agosto,16.215,RioLozoya_ElVillar
2015,septiembre,16.192,RioLozoya_ElVillar
2015,octubre,16.374,RioLozoya_ElVillar
2015,noviembre,16.637,RioLozoya_ElVillar
2015,diciembre,14.107,RioLozoya_ElVillar
2016,enero,15.709,RioLozoya_ElVillar
2016,febrero,22.576,RioLozoya_ElVillar
2016,marzo,19.402,RioLozoya_ElVillar
2016,abril,22.522,RioLozoya_ElVillar
2016,mayo,22.101,RioLozoya_ElVillar
2016,junio,20.525,RioLozoya_ElVillar
2016,julio,20.968,RioLozoya_ElVillar
2016,agosto,21.736,RioLozoya_ElVillar
2016,septiembre,21.537,RioLozoya_ElVillar
2016,octubre,22.128,RioLozoya_ElVillar
2016,noviembre,21.444,RioLozoya_ElVillar
2016,diciembre,21.67,RioLozoya_ElVillar
2017,enero,20.228,RioLozoya_ElVillar
2017,febrero,21.657,RioLozoya_ElVillar
2017,marzo,20.876,RioLozoya_ElVillar
2017,abril,21.021,RioLozoya_ElVillar
2017,mayo,20.241,RioLozoya_ElVillar
2017,junio,20.681,RioLozoya_ElVillar
2017,julio,20.525,RioLozoya_ElVillar
2017,agosto,18.468,RioLozoya_ElVillar
2017,septiembre,20.499,RioLozoya_ElVillar
2017,octubre,13.391,RioLozoya_ElVillar
2017,noviembre,15.698,RioLozoya_ElVillar
2017,diciembre,13.752,RioLozoya_ElVillar
2018,enero,19.177,RioLozoya_ElVillar
2018,febrero,18.645,RioLozoya_ElVillar
2018,marzo,22.645,RioLozoya_ElVillar
2018,abril,22.686,RioLozoya_ElVillar
2018,mayo,21.55,RioLozoya_ElVillar
2018,junio,21.55,RioLozoya_ElVillar
2018,julio,21.258,RioLozoya_ElVillar
2018,agosto,21.59,RioLozoya_ElVillar
2018,septiembre,21.55,RioLozoya_ElVillar
2018,octubre,21.564,RioLozoya_ElVillar
2018,noviembre,21.737,RioLozoya_ElVillar
2018,diciembre,21.858,RioLozoya_ElVillar
2019,enero,21.258,RioLozoya_ElVillar
2019,febrero,21.008,RioLozoya_ElVillar
2019,marzo,19.015,RioLozoya_ElVillar
2019,abril,20.202,RioLozoya_ElVillar
2019,mayo,21.391,RioLozoya_ElVillar
2019,junio,19.177,RioLozoya_ElVillar
2019,julio,17.394,RioLozoya_ElVillar
2019,agosto,16.753,RioLozoya_ElVillar
2019,septiembre,17.136,RioLozoya_ElVillar
2019,octubre,15.866,RioLozoya_ElVillar
2019,noviembre,20.916,RioLozoya_ElVillar
2019,diciembre,22.768,RioLozoya_ElVillar
2020,enero,21.537,RioLozoya_ElVillar
2020,febrero,22.851,RioLozoya_ElVillar
2020,marzo,22.892,RioLozoya_ElVillar
2020,abril,22.81,RioLozoya_ElVillar
2020,mayo,22.236,RioLozoya_ElVillar
2020,junio,16.868,RioLozoya_ElVillar
2020,julio,16.329,RioLozoya_ElVillar
2020,agosto,15.665,RioLozoya_ElVillar
2020,septiembre,15.487,RioLozoya_ElVillar
2020,octubre,17.371,RioLozoya_ElVillar
2020,noviembre,20.421,RioLozoya_ElVillar
2020,diciembre,21.617,RioLozoya_ElVillar
2021,enero,23.6,RioLozoya_ElVillar
2021,febrero,22.006,RioLozoya_ElVillar
2021,marzo,19.54,RioLozoya_ElVillar
1998,enero,30.331,RioLozoya_LaPinilla
1998,febrero,30.254,RioLozoya_LaPinilla
1998,marzo,30.02,RioLozoya_LaPinilla
1998,abril,31.674,RioLozoya_LaPinilla
1998,mayo,35.518,RioLozoya_LaPinilla
1998,junio,29.596,RioLozoya_LaPinilla
1998,julio,28.418,RioLozoya_LaPinilla
1998,agosto,26.073,RioLozoya_LaPinilla
1998,septiembre,22.086,RioLozoya_LaPinilla
1998,octubre,21.86,RioLozoya_LaPinilla
1998,noviembre,22.839,RioLozoya_LaPinilla
1998,diciembre,23.005,RioLozoya_LaPinilla
1999,enero,25.399,RioLozoya_LaPinilla
1999,febrero,29.289,RioLozoya_LaPinilla
1999,marzo,30.02,RioLozoya_LaPinilla
1999,abril,30.331,RioLozoya_LaPinilla
1999,mayo,30.098,RioLozoya_LaPinilla
1999,junio,28.455,RioLozoya_LaPinilla
1999,julio,26.216,RioLozoya_LaPinilla
1999,agosto,25.611,RioLozoya_LaPinilla
1999,septiembre,25.505,RioLozoya_LaPinilla
1999,octubre,26.395,RioLozoya_LaPinilla
1999,noviembre,23.708,RioLozoya_LaPinilla
1999,diciembre,23.005,RioLozoya_LaPinilla
2000,enero,25.223,RioLozoya_LaPinilla
2000,febrero,27.895,RioLozoya_LaPinilla
2000,marzo,28.568,RioLozoya_LaPinilla
2000,abril,32.968,RioLozoya_LaPinilla
2000,mayo,32.438,RioLozoya_LaPinilla
2000,junio,31.554,RioLozoya_LaPinilla
2000,julio,29.06,RioLozoya_LaPinilla
2000,agosto,25.859,RioLozoya_LaPinilla
2000,septiembre,22.872,RioLozoya_LaPinilla
2000,octubre,20.781,RioLozoya_LaPinilla
2000,noviembre,27.821,RioLozoya_LaPinilla
2000,diciembre,30.527,RioLozoya_LaPinilla
2001,enero,30.176,RioLozoya_LaPinilla
2001,febrero,30.37,RioLozoya_LaPinilla
2001,marzo,32.601,RioLozoya_LaPinilla
2001,abril,32.682,RioLozoya_LaPinilla
2001,mayo,32.968,RioLozoya_LaPinilla
2001,junio,32.276,RioLozoya_LaPinilla
2001,julio,29.865,RioLozoya_LaPinilla
2001,agosto,26.684,RioLozoya_LaPinilla
2001,septiembre,23.81,RioLozoya_LaPinilla
2001,octubre,18.985,RioLozoya_LaPinilla
2001,noviembre,18.139,RioLozoya_LaPinilla
2001,diciembre,17.569,RioLozoya_LaPinilla
2002,enero,19.553,RioLozoya_LaPinilla
2002,febrero,20.906,RioLozoya_LaPinilla
2002,marzo,25.223,RioLozoya_LaPinilla
2002,abril,30.566,RioLozoya_LaPinilla
2002,mayo,31.994,RioLozoya_LaPinilla
2002,junio,31.794,RioLozoya_LaPinilla
2002,julio,29.289,RioLozoya_LaPinilla
2002,agosto,26.359,RioLozoya_LaPinilla
2002,septiembre,22.086,RioLozoya_LaPinilla
2002,octubre,19.015,RioLozoya_LaPinilla
2002,noviembre,19.795,RioLozoya_LaPinilla
2002,diciembre,23.776,RioLozoya_LaPinilla
2003,enero,25.646,RioLozoya_LaPinilla
2003,febrero,30.215,RioLozoya_LaPinilla
2003,marzo,36.553,RioLozoya_LaPinilla
2003,abril,33.709,RioLozoya_LaPinilla
2003,mayo,33.792,RioLozoya_LaPinilla
2003,junio,32.723,RioLozoya_LaPinilla
2003,julio,29.789,RioLozoya_LaPinilla
2003,agosto,26.575,RioLozoya_LaPinilla
2003,septiembre,22.248,RioLozoya_LaPinilla
2003,octubre,22.543,RioLozoya_LaPinilla
2003,noviembre,27.341,RioLozoya_LaPinilla
2003,diciembre,33.255,RioLozoya_LaPinilla
2004,enero,32.156,RioLozoya_LaPinilla
2004,febrero,32.642,RioLozoya_LaPinilla
2004,marzo,33.875,RioLozoya_LaPinilla
2004,abril,33.833,RioLozoya_LaPinilla
2004,mayo,34.628,RioLozoya_LaPinilla
2004,junio,33.916,RioLozoya_LaPinilla
2004,julio,31.554,RioLozoya_LaPinilla
2004,agosto,28.568,RioLozoya_LaPinilla
2004,septiembre,25.646,RioLozoya_LaPinilla
2004,octubre,25.752,RioLozoya_LaPinilla
2004,noviembre,27.969,RioLozoya_LaPinilla
2004,diciembre,29.289,RioLozoya_LaPinilla
2005,enero,29.865,RioLozoya_LaPinilla
2005,febrero,28.87,RioLozoya_LaPinilla
2005,marzo,28.681,RioLozoya_LaPinilla
2005,abril,33.543,RioLozoya_LaPinilla
2005,mayo,33.502,RioLozoya_LaPinilla
2005,junio,31.674,RioLozoya_LaPinilla
2005,julio,27.932,RioLozoya_LaPinilla
2005,agosto,25.153,RioLozoya_LaPinilla
2005,septiembre,23.675,RioLozoya_LaPinilla
2005,octubre,22.608,RioLozoya_LaPinilla
2005,noviembre,21.063,RioLozoya_LaPinilla
2005,diciembre,20.656,RioLozoya_LaPinilla
2006,enero,19.433,RioLozoya_LaPinilla
2006,febrero,21.189,RioLozoya_LaPinilla
2006,marzo,30.841,RioLozoya_LaPinilla
2006,abril,30.098,RioLozoya_LaPinilla
2006,mayo,30.253,RioLozoya_LaPinilla
2006,junio,29.327,RioLozoya_LaPinilla
2006,julio,26.54,RioLozoya_LaPinilla
2006,agosto,23.204,RioLozoya_LaPinilla
2006,septiembre,20.5,RioLozoya_LaPinilla
2006,octubre,16.954,RioLozoya_LaPinilla
2006,noviembre,24.048,RioLozoya_LaPinilla
2006,diciembre,30.762,RioLozoya_LaPinilla
2007,enero,25.118,RioLozoya_LaPinilla
2007,febrero,27.451,RioLozoya_LaPinilla
2007,marzo,31.077,RioLozoya_LaPinilla
2007,abril,33.502,RioLozoya_LaPinilla
2007,mayo,33.792,RioLozoya_LaPinilla
2007,junio,34.292,RioLozoya_LaPinilla
2007,julio,32.56,RioLozoya_LaPinilla
2007,agosto,29.711,RioLozoya_LaPinilla
2007,septiembre,26.938,RioLozoya_LaPinilla
2007,octubre,24.666,RioLozoya_LaPinilla
2007,noviembre,22.773,RioLozoya_LaPinilla
2007,diciembre,21.032,RioLozoya_LaPinilla
2008,enero,22.151,RioLozoya_LaPinilla
2008,febrero,23.98,RioLozoya_LaPinilla
2008,marzo,28.193,RioLozoya_LaPinilla
2008,abril,29.634,RioLozoya_LaPinilla
2008,mayo,31.395,RioLozoya_LaPinilla
2008,junio,32.196,RioLozoya_LaPinilla
2008,julio,30.762,RioLozoya_LaPinilla
2008,agosto,27.858,RioLozoya_LaPinilla
2008,septiembre,24.631,RioLozoya_LaPinilla
2008,octubre,20.594,RioLozoya_LaPinilla
2008,noviembre,19.045,RioLozoya_LaPinilla
2008,diciembre,18.661,RioLozoya_LaPinilla
2009,enero,30.998,RioLozoya_LaPinilla
2009,febrero,33.585,RioLozoya_LaPinilla
2009,marzo,33.709,RioLozoya_LaPinilla
2009,abril,32.764,RioLozoya_LaPinilla
2009,mayo,33.875,RioLozoya_LaPinilla
2009,junio,32.357,RioLozoya_LaPinilla
2009,julio,29.366,RioLozoya_LaPinilla
2009,agosto,26.108,RioLozoya_LaPinilla
2009,septiembre,23.238,RioLozoya_LaPinilla
2009,octubre,20.687,RioLozoya_LaPinilla
2009,noviembre,18.985,RioLozoya_LaPinilla
2009,diciembre,24.048,RioLozoya_LaPinilla
2010,enero,27.451,RioLozoya_LaPinilla
2010,febrero,27.488,RioLozoya_LaPinilla
2010,marzo,29.711,RioLozoya_LaPinilla
2010,abril,31.157,RioLozoya_LaPinilla
2010,mayo,30.88,RioLozoya_LaPinilla
2010,junio,31.714,RioLozoya_LaPinilla
2010,julio,30.176,RioLozoya_LaPinilla
2010,agosto,27.157,RioLozoya_LaPinilla
2010,septiembre,24.562,RioLozoya_LaPinilla
2010,octubre,23.005,RioLozoya_LaPinilla
2010,noviembre,27.858,RioLozoya_LaPinilla
2010,diciembre,30.959,RioLozoya_LaPinilla
2011,enero,31.554,RioLozoya_LaPinilla
2011,febrero,33.461,RioLozoya_LaPinilla
2011,marzo,35.99,RioLozoya_LaPinilla
2011,abril,35.518,RioLozoya_LaPinilla
2011,mayo,34.502,RioLozoya_LaPinilla
2011,junio,35.305,RioLozoya_LaPinilla
2011,julio,32.56,RioLozoya_LaPinilla
2011,agosto,29.442,RioLozoya_LaPinilla
2011,septiembre,26.503,RioLozoya_LaPinilla
2011,octubre,23.98,RioLozoya_LaPinilla
2011,noviembre,29.481,RioLozoya_LaPinilla
2011,diciembre,30.176,RioLozoya_LaPinilla
2012,enero,29.827,RioLozoya_LaPinilla
2012,febrero,28.833,RioLozoya_LaPinilla
2012,marzo,29.06,RioLozoya_LaPinilla
2012,abril,34.796,RioLozoya_LaPinilla
2012,mayo,32.927,RioLozoya_LaPinilla
2012,junio,31.514,RioLozoya_LaPinilla
2012,julio,28.871,RioLozoya_LaPinilla
2012,agosto,25.54,RioLozoya_LaPinilla
2012,septiembre,23.005,RioLozoya_LaPinilla
2012,octubre,21.189,RioLozoya_LaPinilla
2012,noviembre,27.084,RioLozoya_LaPinilla
2012,diciembre,22.806,RioLozoya_LaPinilla
2013,enero,35.561,RioLozoya_LaPinilla
2013,febrero,30.176,RioLozoya_LaPinilla
2013,marzo,33.792,RioLozoya_LaPinilla
2013,abril,33.05,RioLozoya_LaPinilla
2013,mayo,35.647,RioLozoya_LaPinilla
2013,junio,33.958,RioLozoya_LaPinilla
2013,julio,32.56,RioLozoya_LaPinilla
2013,agosto,29.711,RioLozoya_LaPinilla
2013,septiembre,26.975,RioLozoya_LaPinilla
2013,octubre,25.469,RioLozoya_LaPinilla
2013,noviembre,24.562,RioLozoya_LaPinilla
2013,diciembre,25.188,RioLozoya_LaPinilla
2014,enero,32.115,RioLozoya_LaPinilla
2014,febrero,32.277,RioLozoya_LaPinilla
2014,marzo,32.398,RioLozoya_LaPinilla
2014,abril,32.035,RioLozoya_LaPinilla
2014,mayo,30.919,RioLozoya_LaPinilla
2014,junio,29.982,RioLozoya_LaPinilla
2014,julio,27.895,RioLozoya_LaPinilla
2014,agosto,24.839,RioLozoya_LaPinilla
2014,septiembre,22.281,RioLozoya_LaPinilla
2014,octubre,22.444,RioLozoya_LaPinilla
2014,noviembre,30.527,RioLozoya_LaPinilla
2014,diciembre,30.605,RioLozoya_LaPinilla
2015,enero,33.958,RioLozoya_LaPinilla
2015,febrero,31.794,RioLozoya_LaPinilla
2015,marzo,31.874,RioLozoya_LaPinilla
2015,abril,33.378,RioLozoya_LaPinilla
2015,mayo,34.544,RioLozoya_LaPinilla
2015,junio,33.75,RioLozoya_LaPinilla
2015,julio,30.801,RioLozoya_LaPinilla
2015,agosto,27.858,RioLozoya_LaPinilla
2015,septiembre,24.805,RioLozoya_LaPinilla
2015,octubre,22.872,RioLozoya_LaPinilla
2015,noviembre,23.675,RioLozoya_LaPinilla
2015,diciembre,20.843,RioLozoya_LaPinilla
2016,enero,27.635,RioLozoya_LaPinilla
2016,febrero,27.672,RioLozoya_LaPinilla
2016,marzo,31.914,RioLozoya_LaPinilla
2016,abril,33.091,RioLozoya_LaPinilla
2016,mayo,33.709,RioLozoya_LaPinilla
2016,junio,33.958,RioLozoya_LaPinilla
2016,julio,30.919,RioLozoya_LaPinilla
2016,agosto,27.598,RioLozoya_LaPinilla
2016,septiembre,24.597,RioLozoya_LaPinilla
2016,octubre,22.641,RioLozoya_LaPinilla
2016,noviembre,24.082,RioLozoya_LaPinilla
2016,diciembre,26.938,RioLozoya_LaPinilla
2017,enero,27.635,RioLozoya_LaPinilla
2017,febrero,29.213,RioLozoya_LaPinilla
2017,marzo,28.833,RioLozoya_LaPinilla
2017,abril,30.098,RioLozoya_LaPinilla
2017,mayo,29.788,RioLozoya_LaPinilla
2017,junio,27.562,RioLozoya_LaPinilla
2017,julio,25.048,RioLozoya_LaPinilla
2017,agosto,22.281,RioLozoya_LaPinilla
2017,septiembre,19.493,RioLozoya_LaPinilla
2017,octubre,16.844,RioLozoya_LaPinilla
2017,noviembre,14.256,RioLozoya_LaPinilla
2017,diciembre,16.598,RioLozoya_LaPinilla
2018,enero,20.781,RioLozoya_LaPinilla
2018,febrero,21.38,RioLozoya_LaPinilla
2018,marzo,29.866,RioLozoya_LaPinilla
2018,abril,32.601,RioLozoya_LaPinilla
2018,mayo,30.488,RioLozoya_LaPinilla
2018,junio,29.404,RioLozoya_LaPinilla
2018,julio,27.048,RioLozoya_LaPinilla
2018,agosto,23.98,RioLozoya_LaPinilla
2018,septiembre,21.158,RioLozoya_LaPinilla
2018,octubre,19.313,RioLozoya_LaPinilla
2018,noviembre,26.938,RioLozoya_LaPinilla
2018,diciembre,26.757,RioLozoya_LaPinilla
2019,enero,26.395,RioLozoya_LaPinilla
2019,febrero,25.293,RioLozoya_LaPinilla
2019,marzo,28.305,RioLozoya_LaPinilla
2019,abril,28.908,RioLozoya_LaPinilla
2019,mayo,28.418,RioLozoya_LaPinilla
2019,junio,26.612,RioLozoya_LaPinilla
2019,julio,23.439,RioLozoya_LaPinilla
2019,agosto,20.408,RioLozoya_LaPinilla
2019,septiembre,17.512,RioLozoya_LaPinilla
2019,octubre,15.14,RioLozoya_LaPinilla
2019,noviembre,25.717,RioLozoya_LaPinilla
2019,diciembre,31.434,RioLozoya_LaPinilla
2020,enero,29.213,RioLozoya_LaPinilla
2020,febrero,28.908,RioLozoya_LaPinilla
2020,marzo,29.519,RioLozoya_LaPinilla
2020,abril,30.488,RioLozoya_LaPinilla
2020,mayo,28.493,RioLozoya_LaPinilla
2020,junio,28.268,RioLozoya_LaPinilla
2020,julio,25.575,RioLozoya_LaPinilla
2020,agosto,22.51,RioLozoya_LaPinilla
2020,septiembre,20.5,RioLozoya_LaPinilla
2020,octubre,24.666,RioLozoya_LaPinilla
2020,noviembre,22.477,RioLozoya_LaPinilla
2020,diciembre,28.493,RioLozoya_LaPinilla
2021,enero,29.557,RioLozoya_LaPinilla
2021,febrero,28.946,RioLozoya_LaPinilla
2021,marzo,26.288,RioLozoya_LaPinilla
1998,enero,41.769,RioLozoya_PuentesViejas
1998,febrero,41.442,RioLozoya_PuentesViejas
1998,marzo,40.911,RioLozoya_PuentesViejas
1998,abril,44.173,RioLozoya_PuentesViejas
1998,mayo,50.395,RioLozoya_PuentesViejas
1998,junio,43.927,RioLozoya_PuentesViejas
1998,julio,43.706,RioLozoya_PuentesViejas
1998,agosto,43.051,RioLozoya_PuentesViejas
1998,septiembre,42.358,RioLozoya_PuentesViejas
1998,octubre,34.594,RioLozoya_PuentesViejas
1998,noviembre,32.867,RioLozoya_PuentesViejas
1998,diciembre,32.255,RioLozoya_PuentesViejas
1999,enero,34.359,RioLozoya_PuentesViejas
1999,febrero,37.832,RioLozoya_PuentesViejas
1999,marzo,41.049,RioLozoya_PuentesViejas
1999,abril,41.049,RioLozoya_PuentesViejas
1999,mayo,41.141,RioLozoya_PuentesViejas
1999,junio,40.819,RioLozoya_PuentesViejas
1999,julio,40.386,RioLozoya_PuentesViejas
1999,agosto,39.889,RioLozoya_PuentesViejas
1999,septiembre,39.443,RioLozoya_PuentesViejas
1999,octubre,40.454,RioLozoya_PuentesViejas
1999,noviembre,40.454,RioLozoya_PuentesViejas
1999,diciembre,39.244,RioLozoya_PuentesViejas
2000,enero,41.257,RioLozoya_PuentesViejas
2000,febrero,43.172,RioLozoya_PuentesViejas
2000,marzo,43.1,RioLozoya_PuentesViejas
2000,abril,47.995,RioLozoya_PuentesViejas
2000,mayo,46.162,RioLozoya_PuentesViejas
2000,junio,42.931,RioLozoya_PuentesViejas
2000,julio,38.804,RioLozoya_PuentesViejas
2000,agosto,39.532,RioLozoya_PuentesViejas
2000,septiembre,36.945,RioLozoya_PuentesViejas
2000,octubre,35.228,RioLozoya_PuentesViejas
2000,noviembre,39.133,RioLozoya_PuentesViejas
2000,diciembre,41.003,RioLozoya_PuentesViejas
2001,enero,41.234,RioLozoya_PuentesViejas
2001,febrero,42.382,RioLozoya_PuentesViejas
2001,marzo,45.094,RioLozoya_PuentesViejas
2001,abril,45.145,RioLozoya_PuentesViejas
2001,mayo,40.159,RioLozoya_PuentesViejas
2001,junio,27.943,RioLozoya_PuentesViejas
2001,julio,26.665,RioLozoya_PuentesViejas
2001,agosto,27.116,RioLozoya_PuentesViejas
2001,septiembre,26.68,RioLozoya_PuentesViejas
2001,octubre,28.382,RioLozoya_PuentesViejas
2001,noviembre,28.235,RioLozoya_PuentesViejas
2001,diciembre,27.543,RioLozoya_PuentesViejas
2002,enero,28.927,RioLozoya_PuentesViejas
2002,febrero,29.685,RioLozoya_PuentesViejas
2002,marzo,28.86,RioLozoya_PuentesViejas
2002,abril,33.548,RioLozoya_PuentesViejas
2002,mayo,35.671,RioLozoya_PuentesViejas
2002,junio,28.089,RioLozoya_PuentesViejas
2002,julio,21.409,RioLozoya_PuentesViejas
2002,agosto,20.995,RioLozoya_PuentesViejas
2002,septiembre,19.464,RioLozoya_PuentesViejas
2002,octubre,17.281,RioLozoya_PuentesViejas
2002,noviembre,18.911,RioLozoya_PuentesViejas
2002,diciembre,24.139,RioLozoya_PuentesViejas
2003,enero,29.413,RioLozoya_PuentesViejas
2003,febrero,35.731,RioLozoya_PuentesViejas
2003,marzo,51.78,RioLozoya_PuentesViejas
2003,abril,45.906,RioLozoya_PuentesViejas
2003,mayo,45.626,RioLozoya_PuentesViejas
2003,junio,42.263,RioLozoya_PuentesViejas
2003,julio,39.111,RioLozoya_PuentesViejas
2003,agosto,38.391,RioLozoya_PuentesViejas
2003,septiembre,37.133,RioLozoya_PuentesViejas
2003,octubre,36.282,RioLozoya_PuentesViejas
2003,noviembre,39.576,RioLozoya_PuentesViejas
2003,diciembre,42.62,RioLozoya_PuentesViejas
2004,enero,42.311,RioLozoya_PuentesViejas
2004,febrero,43.853,RioLozoya_PuentesViejas
2004,marzo,45.17,RioLozoya_PuentesViejas
2004,abril,45.626,RioLozoya_PuentesViejas
